"id","car_model_id","name","year_begin","year_end","created_at","updated_at"
"5593","594","Fiat Palio","1996","2003",NULL,NULL
"5594","598","Fiat Regata","1983","1990",NULL,NULL
"5595","603","Fiat Stilo","2001","2007",NULL,NULL
"5596","605","Fiat Tempra","1990","1998",NULL,NULL
"5597","606","Fiat Tipo","1987","1995",NULL,NULL
"5598","617","Ford Consul","1972","1976",NULL,NULL
"5599","664","Ford Taurus VI Рестайлинг","2012",NULL,NULL,NULL
"5600","666","Ford Tempo","1984","1995",NULL,NULL
"5601","672","FSO 125p","1967","1992",NULL,NULL
"5602","680","Geely Emgrand EC7","2009",NULL,NULL,NULL
"5603","689","Geely MR","2000","2007",NULL,NULL
"5604","690","Geo Metro","1989","1997",NULL,NULL
"5605","694","Geo Tracker","1989","1998",NULL,NULL
"5606","696","GMC Canyon","2004","2013",NULL,NULL
"5607","698","GMC Jimmy","1991","2001",NULL,NULL
"5608","712","Great Wall Deer","2005",NULL,NULL,NULL
"5609","731","Haima 3","2010",NULL,NULL,NULL
"5610","736","Holden Apollo","1991","1996",NULL,NULL
"5611","737","Holden Astra","1999","2004",NULL,NULL
"5612","751","Holden Vectra","1998","2001",NULL,NULL
"5613","762","Honda Concerto","1988","1995",NULL,NULL
"5614","777","Honda HR-V","1998","2006",NULL,NULL
"5615","785","Honda Logo","1996","2001",NULL,NULL
"5616","815","Hummer H1","1992","2006",NULL,NULL
"5617","816","Hummer H2","2002","2009",NULL,NULL
"5618","827","Hyundai Galloper","1991","2003",NULL,NULL
"5619","830","Hyundai Getz","2002","2011",NULL,NULL
"5620","833","Hyundai i20","2008",NULL,NULL,NULL
"5621","835","Hyundai i40","2011",NULL,NULL,NULL
"5622","870","Infiniti Q60","2013",NULL,NULL,NULL
"5623","876","Innocenti Elba","1991","1997",NULL,NULL
"5624","877","Innocenti Mille","1994","1997",NULL,NULL
"5625","894","Isuzu KB","1980","1988",NULL,NULL
"5626","900","Isuzu TF (Pickup)","1988","2002",NULL,NULL
"5627","906","JAC J3 (Tongyue,Tojoy)","2009",NULL,NULL,NULL
"5628","915","Jaguar F-Type","2013",NULL,NULL,NULL
"5629","917","Jaguar X-Type","2001","2009",NULL,NULL
"5630","934","Kia Avella","1993","2000",NULL,NULL
"5631","952","Kia Pride","1990","2002",NULL,NULL
"5632","973","Lamborghini Aventador","2011",NULL,NULL,NULL
"5633","975","Lamborghini Diablo","1990","2001",NULL,NULL
"5634","983","Lamborghini Murcielago","2001","2010",NULL,NULL
"5635","988","Lancia Beta","1974","1984",NULL,NULL
"5636","989","Lancia Dedra","1989","1999",NULL,NULL
"5637","992","Lancia Gamma","1976","1984",NULL,NULL
"5638","994","Lancia Kappa","1994","2000",NULL,NULL
"5639","995","Lancia Lybra","1999","2006",NULL,NULL
"5640","1006","Land Rover Defender","1983",NULL,NULL,NULL
"5641","1009","Land Rover Range Rover Evoque","2011",NULL,NULL,NULL
"5642","1032","Lifan Breez (520)","2006",NULL,NULL,NULL
"5643","1048","Lincoln Navigator III Рестайлинг","2014",NULL,NULL,NULL
"5644","1073","Mahindra MM","1990","2000",NULL,NULL
"5645","1080","Marcos LM 400","1994","1998",NULL,NULL
"5646","1081","Marcos LM 500","1994","1998",NULL,NULL
"5647","1091","Maruti Baleno","1999","2007",NULL,NULL
"5648","1093","Maruti Gypsy","1983",NULL,NULL,NULL
"5649","1101","Maserati 4200 GT","2002","2007",NULL,NULL
"5650","1103","Maserati Biturbo","1981","1994",NULL,NULL
"5651","1107","Maserati GranTurismo","2007",NULL,NULL,NULL
"5652","1118","Maybach 57","2002","2012",NULL,NULL
"5653","1132","Mazda Atenza","2002","2008",NULL,NULL
"5654","1181","McLaren MP4-12C","2011",NULL,NULL,NULL
"5655","1195","Mercedes-Benz CLS-klasse II (W218) Рестайлинг","2014",NULL,NULL,NULL
"5656","1206","Mercedes-Benz SLR McLaren","2003","2009",NULL,NULL
"5657","1207","Mercedes-Benz SLS AMG","2010","2014",NULL,NULL
"5658","1211","Mercedes-Benz W114","1968","1977",NULL,NULL
"5659","1213","Mercedes-Benz W123","1975","1985",NULL,NULL
"5660","1214","Mercedes-Benz W124","1985","1993",NULL,NULL
"5661","1218","Mercury Marauder","2002","2004",NULL,NULL
"5662","1220","Mercury Marquis","1979","1982",NULL,NULL
"5663","1228","Mercury Tracer","1991","1999",NULL,NULL
"5664","1236","MG 6","2010",NULL,NULL,NULL
"5665","1240","MG MGB","1966","1980",NULL,NULL
"5666","1246","MG ZR","2001","2005",NULL,NULL
"5667","1247","MG ZS","2001","2005",NULL,NULL
"5668","1248","MG ZT","2001","2005",NULL,NULL
"5669","1260","Mini Hatch III","2013",NULL,NULL,NULL
"5670","1263","Mitsubishi 3000 GT","1990","2001",NULL,NULL
"5671","1267","Mitsubishi Carisma","1995","2003",NULL,NULL
"5672","1302","Mitsubishi Pajero iO","1998","2007",NULL,NULL
"5673","1305","Mitsubishi Pajero Pinin","1998","2007",NULL,NULL
"5674","1312","Mitsubishi Sigma","1990","1996",NULL,NULL
"5675","1345","Morris Marina","1971","1980",NULL,NULL
"5676","1352","Nissan 350Z","2002","2009",NULL,NULL
"5677","1353","Nissan 370Z","2009",NULL,NULL,NULL
"5678","1393","Nissan Mistral","1994","1999",NULL,NULL
"5679","1398","Nissan NP 300","2007",NULL,NULL,NULL
"5680","1408","Oldsmobile Achieva","1991","1998",NULL,NULL
"5681","1409","Oldsmobile Alero","1999","2004",NULL,NULL
"5682","1413","Oldsmobile Cutlass Calais","1984","1991",NULL,NULL
"5683","1414","Oldsmobile Cutlass Ciera","1982","1997",NULL,NULL
"5684","1415","Oldsmobile Cutlass Supreme","1988","1998",NULL,NULL
"5685","1429","Opel Campo","1991","2000",NULL,NULL
"5686","1452","Opel Vita","1994","2006",NULL,NULL
"5687","1456","Pagani Zonda","1999","2013",NULL,NULL
"5688","1457","Panoz Esperante","2000",NULL,NULL,NULL
"5689","1468","Peugeot 104","1972","1988",NULL,NULL
"5690","1470","Peugeot 107","2005","2014",NULL,NULL
"5691","1472","Peugeot 204","1965","1977",NULL,NULL
"5692","1473","Peugeot 205","1983","1998",NULL,NULL
"5693","1474","Peugeot 206","1998",NULL,NULL,NULL
"5694","1475","Peugeot 207","2006",NULL,NULL,NULL
"5695","1476","Peugeot 208","2012",NULL,NULL,NULL
"5696","1479","Peugeot 304","1969","1980",NULL,NULL
"5697","1480","Peugeot 305","1977","1990",NULL,NULL
"5698","1481","Peugeot 306","1993","2003",NULL,NULL
"5699","1482","Peugeot 307","2001","2011",NULL,NULL
"5700","1484","Peugeot 309","1985","1993",NULL,NULL
"5701","1487","Peugeot 405","1987","1996",NULL,NULL
"5702","1488","Peugeot 406","1995","2004",NULL,NULL
"5703","1489","Peugeot 407","2004","2010",NULL,NULL
"5704","1492","Peugeot 504","1968","1989",NULL,NULL
"5705","1493","Peugeot 505","1979","1993",NULL,NULL
"5706","1494","Peugeot 508","2011",NULL,NULL,NULL
"5707","1506","Plymouth Caravelle","1983","1988",NULL,NULL
"5708","1508","Plymouth Neon","1993","2001",NULL,NULL
"5709","1510","Plymouth Sundance","1986","1994",NULL,NULL
"5710","1513","Pontiac 6000","1982","1991",NULL,NULL
"5711","1518","Pontiac G4","2005","2010",NULL,NULL
"5712","1519","Pontiac G5","2004","2010",NULL,NULL
"5713","1520","Pontiac G6","2004","2009",NULL,NULL
"5714","1529","Pontiac Solstice","2005","2009",NULL,NULL
"5715","1531","Pontiac Sunfire","1995","2005",NULL,NULL
"5716","1541","Porsche 944","1981","1991",NULL,NULL
"5717","1543","Porsche 968","1991","1995",NULL,NULL
"5718","1562","Proton Wira (400 Series)","1995","2007",NULL,NULL
"5719","1567","Qoros 3","2013",NULL,NULL,NULL
"5720","1570","Renault 11","1983","1988",NULL,NULL
"5721","1571","Renault 12","1969","1980",NULL,NULL
"5722","1576","Renault 18","1978","1986",NULL,NULL
"5723","1579","Renault 21","1983","1994",NULL,NULL
"5724","1582","Renault 4","1962","1991",NULL,NULL
"5725","1607","Renault Twingo III","2014",NULL,NULL,NULL
"5726","1618","Rolls-Royce Phantom","2003",NULL,NULL,NULL
"5727","1623","Rover 100","1994","2000",NULL,NULL
"5728","1625","Rover 25","1999","2005",NULL,NULL
"5729","1627","Rover 45","1999","2005",NULL,NULL
"5730","1629","Rover 75","1999","2005",NULL,NULL
"5731","1630","Rover 800","1986","1999",NULL,NULL
"5732","1631","Rover Metro","1987","1994",NULL,NULL
"5733","1632","Rover Mini","1989","2000",NULL,NULL
"5734","1642","Saab 9000","1984","1998",NULL,NULL
"5735","1645","Saab 99","1967","1984",NULL,NULL
"5736","1647","Santana PS-10","2007","2011",NULL,NULL
"5737","1648","Saturn Astra","2008","2009",NULL,NULL
"5738","1650","Saturn ION","2003","2007",NULL,NULL
"5739","1668","SEAT Altea","2004",NULL,NULL,NULL
"5740","1671","SEAT Exeo","2008","2013",NULL,NULL
"5741","1672","SEAT Fura","1982","1986",NULL,NULL
"5742","1682","Skoda Citigo","2011",NULL,NULL,NULL
"5743","1684","Skoda Favorit","1989","2000",NULL,NULL
"5744","1687","Skoda Rapid","2012",NULL,NULL,NULL
"5745","1691","Smart Forfour II","2014",NULL,NULL,NULL
"5746","1691","Smart Forfour I","2004","2006",NULL,NULL
"5747","1692","Smart Fortwo III","2014",NULL,NULL,NULL
"5748","1696","Spyker C12","2006","2008",NULL,NULL
"5749","1697","Spyker C8","2000",NULL,NULL,NULL
"5750","1723","Subaru Outback V","2014",NULL,NULL,NULL
"5751","1733","Subaru Vivio","1992","2000",NULL,NULL
"5752","1738","Suzuki Baleno","1995","2007",NULL,NULL
"5753","1744","Suzuki Forenza","2003","2008",NULL,NULL
"5754","1746","Suzuki Ignis","2000","2008",NULL,NULL
"5755","1766","Talbot Avenger","1970","1981",NULL,NULL
"5756","1768","Talbot Samba","1981","1986",NULL,NULL
"5757","1779","Tatra T613","1973","1996",NULL,NULL
"5758","1780","Tatra T700","1996","1999",NULL,NULL
"5759","1795","Toyota Altezza","1998","2005",NULL,NULL
"5760","1806","Toyota Blizzard","1984","1994",NULL,NULL
"5761","1813","Toyota Cavalier","1995","2000",NULL,NULL
"5762","1830","Toyota Echo","1999","2005",NULL,NULL
"5763","1851","Trabant 1.1","1990","1991",NULL,NULL
"5764","1852","Trabant P 601","1963","1990",NULL,NULL
"5765","1853","Tramontana Tramontana","2007",NULL,NULL,NULL
"5766","1854","Triumph TR7","1975","1981",NULL,NULL
"5767","1856","TVR 280","1980","1986",NULL,NULL
"5768","1857","TVR 350","1983","1989",NULL,NULL
"5769","1860","TVR 420","1984","1989",NULL,NULL
"5770","1868","TVR Tuscan","1999","2006",NULL,NULL
"5771","1873","Vauxhall Carlton","1984","1994",NULL,NULL
"5772","1875","Vauxhall Chevette","1975","1985",NULL,NULL
"5773","1880","Vauxhall Nova","1982","1993",NULL,NULL
"5774","1881","Vauxhall Omega","1994","2004",NULL,NULL
"5775","1882","Vauxhall Royale","1978","1987",NULL,NULL
"5776","1895","Venturi 210","1984","1995",NULL,NULL
"5777","1901","Volkswagen Bora","1998","2005",NULL,NULL
"5778","1913","Volkswagen Kaefer","1949","2000",NULL,NULL
"5779","1920","Volkswagen Pointer","2003","2009",NULL,NULL
"5780","1921","Volkswagen Polo V Рестайлинг","2014",NULL,NULL,NULL
"5781","1926","Volkswagen Taro","1989","1997",NULL,NULL
"5782","1931","Volkswagen up!","2011",NULL,NULL,NULL
"5783","1934","Volvo 140 Series","1966","1975",NULL,NULL
"5784","1936","Volvo 240 Series","1974","1993",NULL,NULL
"5785","1937","Volvo 260 Series","1974","1982",NULL,NULL
"5786","1938","Volvo 300 Series","1975","1991",NULL,NULL
"5787","1942","Volvo 66","1975","1979",NULL,NULL
"5788","1943","Volvo 740","1983","1992",NULL,NULL
"5789","1944","Volvo 760","1981","1992",NULL,NULL
"5790","1946","Volvo 850","1991","1997",NULL,NULL
"5791","1947","Volvo 940","1988","1998",NULL,NULL
"5792","1948","Volvo 960","1990","1997",NULL,NULL
"5793","1968","Wartburg 1.3","1988","1991",NULL,NULL
"5794","1969","Wartburg 353","1966","1989",NULL,NULL
"5795","1980","Zastava Yugo","1990","2008",NULL,NULL
"5796","1982","ZX Admiral","2007","2009",NULL,NULL
"5797","1990","Бронто Рысь","2009",NULL,NULL,NULL
"5798","1999","ВАЗ 2108","1980","2005",NULL,NULL
"5799","2000","ВАЗ 2109","1987","2006",NULL,NULL
"5800","2004","ВАЗ 2112","1999","2009",NULL,NULL
"5801","2015","ВАЗ Granta","2011",NULL,NULL,NULL
"5802","2018","ВАЗ Priora I Рестайлинг","2013",NULL,NULL,NULL
"5803","2018","ВАЗ Priora I","2007","2013",NULL,NULL
"5804","2027","ГАЗ 3102 «Волга»","1982","2009",NULL,NULL
"5805","2028","ГАЗ 31029 «Волга»","1992","1998",NULL,NULL
"5806","2031","ГАЗ 3110 «Волга»","1997","2008",NULL,NULL
"5807","2034","ГАЗ 69","1953","1972",NULL,NULL
"5808","2036","ГАЗ М-20 «Победа»","1946","1958",NULL,NULL
"5809","2040","ЗАЗ 1105 «Дана»","1993","2010",NULL,NULL
"5810","2044","ЗАЗ Chance","2009",NULL,NULL,NULL
"5811","2045","ЗАЗ Forza","2011","2012",NULL,NULL
"5812","2046","ЗАЗ Sens","2007","2009",NULL,NULL
"5813","2047","ЗАЗ Vida","2012",NULL,NULL,NULL
"5814","2054","ИЖ 2717","1999","2012",NULL,NULL
"5815","2066","Москвич 400","1946","1956",NULL,NULL
"5816","2067","Москвич 401","1954","1956",NULL,NULL
"5817","2090","ТагАЗ Road Partner","2008","2011",NULL,NULL
"5818","2091","ТагАЗ Tager","2008","2011",NULL,NULL
"5819","2093","УАЗ 3151","1985","2003",NULL,NULL
"5820","2098","УАЗ 469","1972","2011",NULL,NULL
"5821","2099","УАЗ Hunter","2003",NULL,NULL,NULL
"5822","86","Audi A6 allroad III (C7) Рестайлинг","2014",NULL,NULL,NULL
"5823","87","Audi A6 IV (C7) Рестайлинг","2014",NULL,NULL,NULL
"5824","88","Audi A7 I Рестайлинг","2014",NULL,NULL,NULL
"5825","88","Audi A7 I","2010","2014",NULL,NULL
"5826","103","Audi RS6 III (C7) Рестайлинг","2014",NULL,NULL,NULL
"5827","104","Audi RS7 I Рестайлинг","2014",NULL,NULL,NULL
"5828","104","Audi RS7 I","2013",NULL,NULL,NULL
"5829","110","Audi S6 IV (C7) Рестайлинг","2014",NULL,NULL,NULL
"5830","111","Audi S7 I Рестайлинг","2014",NULL,NULL,NULL
"5831","111","Audi S7 I","2012","2014",NULL,NULL
"5832","629","Ford Expedition III Рестайлинг","2014",NULL,NULL,NULL
"5833","714","Great Wall Hover I Рестайлинг 2 (H3)","2014",NULL,NULL,NULL
"5834","774","Honda Fit III","2013",NULL,NULL,NULL
"5835","1220","Mercury Marquis V","1983","1986",NULL,NULL
"5836","1220","Mercury Marquis IV","1979","1982",NULL,NULL
"5837","1353","Nissan 370Z I Рестайлинг","2012",NULL,NULL,NULL
"5838","1353","Nissan 370Z I","2009","2014",NULL,NULL
"5839","1494","Peugeot 508 I Рестайлинг","2014",NULL,NULL,NULL
"5840","1494","Peugeot 508 I","2011","2014",NULL,NULL
"5841","1546","Porsche Cayenne II Рестайлинг (958)","2014",NULL,NULL,NULL
"5842","1603","Renault Sandero II","2014",NULL,NULL,NULL
"5843","1603","Renault Sandero I","2009","2014",NULL,NULL
"5844","2122","Nissan Pulsar II (N12)","1982","1986",NULL,NULL
"5845","2199","Toyota TownAce V","2008",NULL,NULL,NULL
"5846","2270","Lifan Smily I (320)","2008",NULL,NULL,NULL
"5847","142","BMW 2er","2013",NULL,NULL,NULL
"5848","668","Ford Tourneo Connect II","2013",NULL,NULL,NULL
"5849","668","Ford Tourneo Connect I","2003","2013",NULL,NULL
"5850","1270","Mitsubishi Chariot I","1989","1991",NULL,NULL
"5851","1433","Opel Corsa E","2014",NULL,NULL,NULL
"5852","1736","Suzuki Aerio","2001","2007",NULL,NULL
"5853","1917","Volkswagen Passat B8","2014",NULL,NULL,NULL
"5854","1928","Volkswagen Touareg II Рестайлинг","2014",NULL,NULL,NULL
"5855","2100","УАЗ Patriot I Рестайлинг 2","2014",NULL,NULL,NULL
"5856","2149","Toyota LiteAce IV","1996","2007",NULL,NULL
"5857","2149","Toyota LiteAce III","1985","1992",NULL,NULL
"5858","2217","Toyota Yaris III Рестайлинг","2014",NULL,NULL,NULL
"5859","2279","Lifan Solano I Рестайлинг (630)","2014",NULL,NULL,NULL
"5860","2279","Lifan Solano I (620)","2008",NULL,NULL,NULL
"5861","2225","Mercedes-Benz Vito III (W447)","2014",NULL,NULL,NULL
"5862","2273","Audi TT RS II (8J)","2009","2014",NULL,NULL
"5863","2227","Opel Vivaro B","2014",NULL,NULL,NULL
"5864","2227","Opel Vivaro A","2001","2014",NULL,NULL
"5865","2236","Volkswagen Transporter T5","2003",NULL,NULL,NULL
"5866","2236","Volkswagen Transporter T4","1990","2003",NULL,NULL
"5867","2274","Audi TTS III (8S)","2014",NULL,NULL,NULL
"5868","2274","Audi TTS II (8J)","2007","2014",NULL,NULL
"5869","2276","Great Wall Hover H3 I Рестайлинг","2014",NULL,NULL,NULL
"5870","2276","Great Wall Hover H3 I","2010",NULL,NULL,NULL
